"spkid","full_name","diameter","extent","rot_per","orbit_id","epoch","e","a","q","i","w","ad","per","per_y","sigma_e","sigma_a","sigma_q","sigma_i","sigma_per","first_obs","last_obs"
54087690,"       (2010 GH52)",,,,5,2459600.5,0.0376,5.247,5.050,21.07,15.69,5.44,4.39e+03,12,1.7e-07,5.0e-07,1.3e-06,1.2e-05,6.3e-04,2010-04-09,2021-07-28
3516228,"       (2010 GG57)",,,,10,2459600.5,0.0844,5.164,4.728,18.30,279.24,5.60,4.29e+03,11.7,2.4e-07,7.2e-07,1.9e-06,1.7e-05,8.9e-04,2010-04-10,2020-05-25
3516505,"       (2010 GS67)",,,,10,2459600.5,0.1441,5.168,4.424,17.94,52.52,5.91,4.29e+03,11.8,1.3e-07,3.2e-07,8.8e-07,9.0e-06,4.0e-04,2007-04-18,2021-07-05
3516971,"       (2010 GP89)",,,,12,2459600.5,0.1201,5.152,4.533,15.15,170.24,5.77,4.27e+03,11.7,1.1e-07,2.2e-07,6.9e-07,7.9e-06,2.7e-04,2006-01-23,2021-08-08
3593415,"       (2010 GO147)",,,,"JPL 8",2455302.5,0.0779,4.927,4.543,34.16,16.75,5.31,3.99e+03,10.9,5.0e+00,3.1e+01,4.1e+00,3.1e+01,3.7e+04,2010-04-15,2010-04-16
54028936,"       (2010 GP147)",,,,16,2459600.5,0.1188,5.293,4.664,21.45,232.63,5.92,4.45e+03,12.2,2.1e-07,9.2e-07,1.9e-06,1.1e-05,1.2e-03,2010-04-15,2021-08-04
3517556,"       (2010 GJ148)",,,,"JPL 11",2459600.5,0.1551,5.236,4.424,16.48,1.58,6.05,4.38e+03,12,1.4e-07,4.3e-07,1.0e-06,1.1e-05,5.4e-04,2005-03-10,2020-05-20
3518216,"       (2010 GC160)",,,,9,2459600.5,0.0456,5.238,4.999,23.21,85.76,5.48,4.38e+03,12,1.3e-07,3.9e-07,5.6e-07,2.0e-05,4.8e-04,2003-01-28,2019-01-12
3518268,"       (2010 GO160)",,,,10,2459600.5,0.0671,5.208,4.859,39.53,206.67,5.56,4.34e+03,11.9,2.3e-07,1.0e-06,2.1e-06,1.3e-05,1.3e-03,2010-04-11,2021-08-30
3991575,"       (2010 GU168)",,,,2,2459600.5,0.0812,5.239,4.813,31.88,331.89,5.66,4.38e+03,12,2.8e-07,1.1e-06,2.4e-06,2.0e-05,1.4e-03,2010-04-05,2020-02-06
3989824,"       (2010 GY177)",,,,4,2459600.5,0.1045,5.153,4.614,17.84,359.12,5.69,4.27e+03,11.7,3.4e-07,1.1e-06,2.7e-06,9.2e-06,1.3e-03,2010-04-02,2020-05-26
54028933,"       (2010 GM183)",,,,2,2459600.5,0.0590,5.133,4.830,30.98,246.44,5.44,4.25e+03,11.6,1.6e-07,3.3e-07,1.1e-06,3.0e-05,4.1e-04,2001-11-11,2020-06-23
3517711,"       (2010 HT)",,,,12,2459600.5,0.1024,5.204,4.672,20.87,324.78,5.74,4.34e+03,11.9,1.4e-07,5.4e-07,1.2e-06,1.1e-05,6.8e-04,2007-03-12,2020-05-17
3843018,"       (2010 HD1)",,,,7,2459600.5,0.0397,5.184,4.978,11.84,230.17,5.39,4.31e+03,11.8,1.0e-07,3.1e-07,7.4e-07,8.9e-06,3.8e-04,2007-03-10,2020-06-23
3518081,"       (2010 HX19)",,,,"JPL 9",2459600.5,0.1124,5.213,4.627,27.87,85.94,5.80,4.35e+03,11.9,4.4e-07,1.6e-06,3.6e-06,2.6e-05,2.0e-03,2010-04-17,2020-06-14
3518314,"       (2010 HU20)",10.513,,,10,2459600.5,0.1136,5.161,4.575,21.29,45.91,5.75,4.28e+03,11.7,1.9e-07,5.9e-07,1.4e-06,1.7e-05,7.4e-04,2010-04-19,2021-06-17
3518287,"       (2010 HB22)",,,,"JPL 6",2455310.5,0.1032,5.173,4.639,32.01,195.88,5.71,4.3e+03,11.8,1.4e+01,7.6e+01,1.4e+02,1.7e+02,9.5e+04,2010-04-23,2010-04-24
3518296,"       (2010 HL22)",,,,"JPL 8",2455311.5,0.1840,5.207,4.249,21.42,317.10,6.16,4.34e+03,11.9,2.9e+00,5.5e+01,3.6e+01,6.9e+00,6.8e+04,2010-04-24,2010-04-25
3518301,"       (2010 HQ22)",,,,9,2459600.5,0.1722,5.27,4.363,21.51,273.10,6.18,4.42e+03,12.1,1.7e-06,7.2e-06,1.5e-05,1.4e-04,9.1e-03,2010-04-24,2020-05-23
3593521,"       (2010 HC24)",,,,8,2459600.5,0.0661,5.186,4.843,17.50,258.49,5.53,4.31e+03,11.8,1.4e-07,5.6e-07,1.1e-06,1.3e-05,7.0e-04,2006-02-01,2020-05-26
3886330,"       (2010 HN24)",,,,7,2459600.5,0.0561,5.12,4.833,20.46,82.36,5.41,4.23e+03,11.6,1.3e-07,4.5e-07,1.1e-06,1.3e-05,5.6e-04,2009-06-01,2020-07-08
3518638,"       (2010 HL35)",,,,"JPL 6",2455307.5,0.2672,5.189,3.802,14.65,335.48,6.57,4.32e+03,11.8,7.4e+00,6.1e+01,7.6e+01,8.2e+00,7.6e+04,2010-04-20,2010-04-21
3573514,"       (2010 HW38)",,,,"JPL 9",2455309.5,0.2168,4.94,3.869,22.00,84.31,6.01,4.01e+03,11,4.4e-01,2.9e+00,1.7e-01,6.2e-01,3.5e+03,2010-04-20,2010-04-25
3518837,"       (2010 HP45)",,,,11,2459600.5,0.1503,5.265,4.473,9.88,244.93,6.06,4.41e+03,12.1,1.3e-07,3.8e-07,9.4e-07,1.2e-05,4.8e-04,2008-04-14,2021-07-28
3518895,"       (2010 HN48)",,,,20,2459600.5,0.1092,5.253,4.679,13.59,59.04,5.83,4.4e+03,12,1.0e-07,2.9e-07,7.0e-07,9.7e-06,3.7e-04,2001-10-21,2021-08-30
3519135,"       (2010 HG61)",11.725,,,7,2459600.5,0.0417,5.168,4.953,24.53,59.76,5.38,4.29e+03,11.7,1.3e-07,5.0e-07,9.3e-07,1.6e-05,6.2e-04,2004-01-21,2021-07-03
54087694,"       (2010 HG97)",,,,7,2459600.5,0.1330,5.178,4.489,18.05,250.19,5.87,4.3e+03,11.8,2.6e-07,1.2e-06,2.3e-06,1.5e-05,1.4e-03,2010-04-30,2020-06-14
3593695,"       (2010 HV112)",,,,9,2459600.5,0.0888,5.173,4.714,31.12,62.22,5.63,4.3e+03,11.8,2.8e-07,8.1e-07,2.1e-06,1.6e-05,1.0e-03,2010-04-20,2020-06-21
54024350,"       (2010 HS113)",,,,12,2459600.5,0.0673,5.235,4.882,29.56,64.80,5.59,4.37e+03,12,2.3e-07,7.9e-07,1.9e-06,1.2e-05,9.9e-04,2010-04-21,2021-06-17
54161715,"       (2010 HH116)",,,,2,2459600.5,0.1795,5.217,4.280,15.98,207.49,6.15,4.35e+03,11.9,1.6e-07,2.2e-07,9.6e-07,2.0e-05,2.7e-04,2000-09-27,2021-06-13
54198231,"       (2010 HG130)",,,,"JPL 11",2455333.5,0.0653,5.225,4.884,28.88,26.87,5.57,4.36e+03,11.9,1.2e-02,5.9e-02,1.9e-02,5.9e-02,7.4e+01,2010-04-25,2010-05-21
54087394,"       (2010 JR)",,,,5,2459600.5,0.0920,5.187,4.710,28.67,267.72,5.66,4.32e+03,11.8,4.2e-07,1.5e-06,3.4e-06,3.0e-05,1.9e-03,2010-05-01,2020-05-26
3593701,"       (2010 JX)",,,,7,2459600.5,0.0353,5.188,5.005,23.28,241.37,5.37,4.32e+03,11.8,4.3e-07,2.3e-06,4.3e-06,2.4e-05,2.9e-03,2010-05-01,2019-05-02
3929564,"       (2010 JC1)",,,,9,2459600.5,0.0622,5.204,4.881,30.18,114.44,5.53,4.34e+03,11.9,1.0e-07,2.3e-07,6.8e-07,8.0e-06,2.9e-04,1995-04-06,2021-09-07
54024363,"       (2010 JX41)",,,,14,2459600.5,0.0386,5.31,5.105,27.38,121.35,5.51,4.47e+03,12.2,1.6e-07,4.7e-07,1.2e-06,8.7e-06,6.0e-04,2001-09-19,2021-09-07
3593755,"       (2010 JJ42)",,,,8,2459600.5,0.0521,5.253,4.979,34.59,329.16,5.53,4.4e+03,12,8.7e-07,4.0e-06,8.2e-06,2.6e-05,5.0e-03,2010-05-07,2018-03-20
3521028,"       (2010 JZ42)",7.882,,,"JPL 10",2459600.5,0.0843,5.313,4.865,27.60,251.27,5.76,4.47e+03,12.2,2.0e-06,4.5e-06,1.5e-05,1.2e-04,5.7e-03,2010-05-09,2020-06-23
3950075,"       (2010 JZ80)",,,,3,2459600.5,0.1096,5.236,4.662,16.81,281.39,5.81,4.38e+03,12,1.4e-07,3.8e-07,1.0e-06,1.0e-05,4.8e-04,2006-03-04,2020-05-26
3593827,"       (2010 JF81)",,,,11,2459600.5,0.0800,5.207,4.791,27.96,163.36,5.62,4.34e+03,11.9,2.3e-07,4.0e-07,1.3e-06,7.5e-06,5.0e-04,2008-03-10,2020-07-17
3523299,"       (2010 JM123)",,,,9,2459600.5,0.1115,5.253,4.668,20.01,27.27,5.84,4.4e+03,12,3.1e-07,9.7e-07,2.5e-06,1.3e-05,1.2e-03,2010-05-13,2020-06-14
54042667,"       (2010 JH183)",,,,2,2459600.5,0.1061,5.25,4.693,21.50,171.28,5.81,4.39e+03,12,3.3e-07,1.3e-06,2.7e-06,8.0e-06,1.7e-03,2010-05-02,2020-07-15
3523277,"       (2010 KB)",,,,"JPL 17",2459600.5,0.0708,5.209,4.840,21.41,326.36,5.58,4.34e+03,11.9,1.1e-07,3.6e-07,6.6e-07,1.2e-05,4.5e-04,2002-11-24,2022-05-09
3524068,"       (2010 KG12)",,,,"JPL 9",2455354.5,0.1882,5.139,4.172,24.27,205.75,6.11,4.26e+03,11.7,5.9e-02,3.6e-01,5.9e-01,8.5e-01,4.5e+02,2010-05-19,2010-06-10
3530152,"       (2010 LD94)",,,,"JPL 8",2455360.5,0.2673,5.105,3.740,12.43,252.49,6.47,4.21e+03,11.5,1.2e+01,9.1e+01,7.0e+00,1.3e+01,1.1e+05,2010-06-12,2010-06-13
54006624,"       (2010 LW134)",,,,4,2459600.5,0.1484,5.171,4.403,12.42,15.23,5.94,4.29e+03,11.8,1.4e-07,3.0e-07,9.3e-07,1.1e-05,3.7e-04,2000-11-30,2021-06-17
3962120,"       (2010 LR158)",,,,8,2459600.5,0.0863,5.175,4.729,16.91,105.89,5.62,4.3e+03,11.8,1.0e-07,5.4e-07,8.4e-07,7.0e-06,6.7e-04,2010-06-15,2020-07-17
3998854,"       (2010 LB159)",,,,8,2459600.5,0.1234,5.202,4.560,13.14,330.53,5.84,4.33e+03,11.9,1.3e-07,6.1e-07,7.3e-07,1.2e-05,7.6e-04,2010-04-26,2021-06-17
3778283,"       (2010 MS116)",,,,8,2459600.5,0.0361,5.3,5.109,10.65,41.70,5.49,4.46e+03,12.2,1.1e-07,3.0e-07,8.3e-07,8.4e-06,3.8e-04,1999-10-13,2020-06-21
3913032,"       (2010 MJ147)",,,,4,2459600.5,0.1401,5.218,4.487,19.92,11.76,5.95,4.35e+03,11.9,3.2e-07,7.7e-07,2.3e-06,1.5e-05,9.6e-04,2010-04-26,2020-05-21
3913035,"       (2010 MM147)",,,,4,2459600.5,0.0647,5.209,4.872,38.44,83.48,5.55,4.34e+03,11.9,1.3e-07,5.5e-07,1.1e-06,1.7e-05,6.9e-04,2010-06-18,2021-06-08
3919139,"       (2010 MW147)",,,,7,2459600.5,0.0112,5.217,5.158,18.93,162.21,5.28,4.35e+03,11.9,2.0e-07,7.9e-07,1.7e-06,8.2e-06,9.8e-04,2010-06-17,2020-05-29
3998858,"       (2010 MD149)",,,,7,2459600.5,0.1126,5.205,4.619,16.30,3.50,5.79,4.34e+03,11.9,1.4e-07,7.0e-07,1.2e-06,1.1e-05,8.8e-04,2010-06-19,2020-08-17
3998859,"       (2010 ME149)",,,,2,2459600.5,0.0735,5.21,4.827,26.08,27.14,5.59,4.34e+03,11.9,6.0e-07,2.5e-06,5.3e-06,2.3e-05,3.1e-03,2010-06-21,2018-03-08
3998860,"       (2010 MF149)",,,,3,2459600.5,0.1102,5.181,4.610,29.92,353.97,5.75,4.31e+03,11.8,1.4e-06,4.3e-06,1.1e-05,3.1e-05,5.4e-03,2010-04-24,2017-12-26
3537517,"       (2010 NV48)",,,,"JPL 8",2455387.5,0.2976,5.015,3.522,14.34,102.83,6.51,4.1e+03,11.2,3.0e+00,2.5e+01,2.8e+00,5.2e+00,3.1e+04,2010-07-09,2010-07-10
3778284,"       (2010 NM118)",,,,2,2459600.5,0.0705,5.28,4.907,29.58,347.74,5.65,4.43e+03,12.1,2.3e-07,6.5e-07,1.7e-06,1.9e-05,8.2e-04,2003-12-21,2017-03-02
3913038,"       (2010 NM146)",,,,"JPL 4",2459600.5,0.0686,5.233,4.874,22.50,341.46,5.59,4.37e+03,12,2.3e-07,6.6e-07,1.8e-06,1.7e-05,8.3e-04,2010-04-29,2022-05-04
3958739,"       (2010 NC147)",,,,11,2459600.5,0.0919,5.188,4.712,7.45,322.70,5.66,4.32e+03,11.8,1.4e-07,4.9e-07,1.1e-06,6.9e-06,6.1e-04,2010-04-29,2020-07-14
3962127,"       (2010 NH147)",,,,8,2459600.5,0.0783,5.191,4.785,8.60,55.85,5.60,4.32e+03,11.8,2.3e-07,5.8e-07,1.7e-06,1.1e-05,7.2e-04,2010-07-06,2020-06-24
3966404,"       (2010 NL147)",,,,6,2459600.5,0.0804,5.207,4.788,4.98,73.99,5.63,4.34e+03,11.9,2.0e-07,5.6e-07,1.5e-06,1.2e-05,7.0e-04,2010-07-06,2020-06-17
54003212,"       (2010 NU147)",,,,4,2459600.5,0.0931,5.25,4.761,10.73,326.82,5.74,4.39e+03,12,1.5e-07,6.6e-07,1.2e-06,1.2e-05,8.3e-04,2010-07-04,2020-07-14
54010728,"       (2010 NZ147)",,,,"JPL 5",2459600.5,0.0800,5.279,4.856,30.13,171.38,5.70,4.43e+03,12.1,1.6e-07,4.3e-07,1.1e-06,1.1e-05,5.4e-04,2010-07-04,2022-05-09
3540896,"       (2010 OT83)",,,,"JPL 8",2455404.5,0.2726,4.987,3.628,19.97,306.54,6.35,4.07e+03,11.1,2.2e+01,1.7e+02,1.3e+01,8.0e+01,2.0e+05,2010-07-26,2010-07-27
3544933,"       (2010 PN58)",,,,"JPL 14",2459600.5,0.0177,5.147,5.056,42.91,186.83,5.24,4.27e+03,11.7,8.6e-08,2.7e-07,4.9e-07,9.2e-06,3.3e-04,2003-03-23,2021-11-01
54164620,"       (2010 RF214)",,,,"JPL 6",2459600.5,0.1258,5.151,4.503,11.59,80.83,5.80,4.27e+03,11.7,1.1e-07,3.0e-07,7.7e-07,2.1e-05,3.8e-04,2002-03-12,2021-11-29
54212614,"       (2010 RB220)",,,,"JPL 4",2459600.5,0.1070,5.168,4.615,24.57,8.85,5.72,4.29e+03,11.7,8.5e-07,8.0e-07,5.0e-06,4.5e-05,9.9e-04,2010-09-05,2021-11-19
3568705,"       (2010 TU169)",,,,"JPL 17",2459600.5,0.0949,5.211,4.717,12.28,226.43,5.71,4.35e+03,11.9,1.1e-07,3.5e-07,7.9e-07,8.8e-06,4.4e-04,2009-10-23,2021-11-08
3756800,"       (2010 TN192)",,,,"JPL 11",2459600.5,0.0659,5.257,4.911,3.64,75.82,5.60,4.4e+03,12.1,6.5e-08,2.4e-07,4.9e-07,1.2e-05,3.0e-04,2002-03-12,2021-10-26
3778288,"       (2010 TX192)",,,,"JPL 8",2459600.5,0.0704,5.17,4.806,7.70,125.01,5.53,4.29e+03,11.8,1.7e-07,5.3e-07,1.4e-06,1.5e-05,6.7e-04,2010-10-13,2021-10-29
3919251,"       (2010 TF198)",,,,"JPL 8",2459600.5,0.0195,5.142,5.041,34.49,344.29,5.24,4.26e+03,11.7,3.9e-07,3.8e-07,2.3e-06,3.4e-05,4.7e-04,2010-10-12,2021-11-25
3919246,"       (2010 TC199)",,,,"JPL 6",2459600.5,0.1783,5.204,4.276,4.27,317.28,6.13,4.34e+03,11.9,1.2e-07,5.7e-07,1.0e-06,1.6e-05,7.1e-04,2010-10-12,2021-11-01
3998945,"       (2010 TD208)",,,,3,2459600.5,0.0605,5.259,4.941,21.61,27.50,5.58,4.41e+03,12.1,2.5e-07,3.6e-06,3.3e-06,1.9e-05,4.5e-03,2010-04-30,2017-03-31
54057690,"       (2010 TF215)",,,,"JPL 9",2459600.5,0.0812,5.215,4.791,6.09,93.40,5.64,4.35e+03,11.9,1.1e-07,2.8e-07,7.6e-07,8.5e-06,3.5e-04,2009-09-15,2021-11-28
54103352,"       (2010 TM221)",,,,"JPL 5",2459600.5,0.1290,5.184,4.516,22.20,25.14,5.85,4.31e+03,11.8,8.6e-06,2.9e-06,4.7e-05,2.7e-05,3.6e-03,2010-10-13,2021-11-26
54104336,"       (2010 TP221)",,,,"JPL 7",2459600.5,0.0600,5.12,4.813,13.75,41.84,5.43,4.23e+03,11.6,2.0e-07,2.8e-07,1.2e-06,1.4e-05,3.4e-04,2009-10-14,2021-11-25
54121932,"       (2010 TW221)",,,,"JPL 8",2459600.5,0.1296,5.195,4.521,15.02,59.95,5.87,4.32e+03,11.8,2.6e-07,3.1e-07,1.5e-06,1.6e-05,3.9e-04,2003-04-09,2021-11-08
54122982,"       (2010 TX221)",,,,"JPL 7",2459600.5,0.0688,5.183,4.827,8.13,351.16,5.54,4.31e+03,11.8,1.0e-07,2.9e-07,7.6e-07,6.2e-06,3.6e-04,2009-09-27,2021-11-27
54178212,"       (2010 TY221)",,,,"JPL 5",2459600.5,0.1151,5.186,4.589,14.84,209.67,5.78,4.31e+03,11.8,4.0e-07,3.2e-07,2.2e-06,9.6e-06,4.0e-04,2008-09-27,2021-11-08
54155788,"       (2010 TZ222)",,,,"JPL 6",2459600.5,0.0897,5.077,4.622,3.59,107.89,5.53,4.18e+03,11.4,1.4e-07,2.8e-07,9.3e-07,1.0e-05,3.4e-04,2009-09-16,2021-10-29
54200606,"       (2010 TQ228)",,,,"JPL 2",2459600.5,0.1565,5.208,4.393,14.03,200.32,6.02,4.34e+03,11.9,2.4e-06,4.8e-07,1.3e-05,1.6e-05,6.0e-04,2008-09-28,2021-11-01
54202441,"       (2010 TZ228)",,,,"JPL 2",2459600.5,0.0888,5.218,4.755,6.21,98.44,5.68,4.35e+03,11.9,1.9e-07,4.3e-07,1.3e-06,1.6e-05,5.4e-04,2010-10-13,2021-10-29
54205523,"       (2010 TK229)",,,,1,2459600.5,0.0862,5.18,4.734,6.59,121.74,5.63,4.31e+03,11.8,2.3e-07,4.6e-07,1.5e-06,1.7e-05,5.7e-04,2010-10-13,2021-10-07
3919319,"       (2010 UN6)",,,,"JPL 16",2459600.5,0.0837,5.216,4.779,29.01,240.11,5.65,4.35e+03,11.9,8.1e-08,3.0e-07,6.0e-07,8.4e-06,3.7e-04,2002-03-05,2021-12-06
3609587,"       (2010 UC31)",,,,"JPL 11",2459600.5,0.1294,5.172,4.503,20.35,200.42,5.84,4.3e+03,11.8,4.1e-07,3.1e-07,2.2e-06,1.3e-05,3.9e-04,2010-10-29,2021-11-08
3992740,"       (2010 UW46)",,,,"JPL 8",2459600.5,0.0473,5.077,4.837,3.96,146.20,5.32,4.18e+03,11.4,2.5e-07,3.5e-07,1.3e-06,8.2e-06,4.3e-04,2009-09-16,2021-10-26
3597995,"       (2010 UE55)",,,,"JPL 15",2459600.5,0.1362,5.193,4.485,15.94,221.01,5.90,4.32e+03,11.8,7.6e-07,3.9e-07,4.2e-06,9.5e-06,4.8e-04,2010-10-29,2021-11-28
3551214,"       (2010 UK66)",,,,"JPL 13",2459600.5,0.0706,5.131,4.769,32.90,206.11,5.49,4.24e+03,11.6,1.9e-07,2.5e-07,1.1e-06,1.6e-05,3.1e-04,2009-10-14,2021-12-09
3551588,"       (2010 UH74)",,,,"JPL 10",2459600.5,0.1185,5.236,4.616,7.86,182.83,5.86,4.38e+03,12,1.3e-07,3.1e-07,8.8e-07,9.6e-06,3.9e-04,2009-09-29,2021-09-28
3550846,"       (2010 UC77)",11.610,,,"JPL 30",2459600.5,0.0654,5.198,4.858,18.50,61.81,5.54,4.33e+03,11.9,9.1e-08,2.2e-07,4.2e-07,6.2e-06,2.8e-04,2002-02-09,2021-12-08
3551378,"       (2010 UK97)",,,,"JPL 17",2459600.5,0.1407,5.174,4.446,13.86,4.85,5.90,4.3e+03,11.8,1.4e-07,2.6e-07,9.1e-07,7.4e-06,3.2e-04,2010-10-28,2021-11-27
3551390,"       (2010 UG101)",17.103,,,"JPL 36",2459600.5,0.0165,5.251,5.164,10.44,239.57,5.34,4.39e+03,12,8.4e-08,2.0e-07,5.4e-07,5.1e-06,2.5e-04,2001-02-20,2021-11-30
54091831,"       (2010 UU124)",,,,"JPL 8",2459600.5,0.0422,5.181,4.962,9.84,46.02,5.40,4.31e+03,11.8,1.2e-07,3.1e-07,7.6e-07,1.2e-05,3.9e-04,1996-09-11,2021-12-09
54123633,"       (2010 UD126)",,,,"JPL 7",2459600.5,0.1214,5.264,4.625,16.81,162.63,5.90,4.41e+03,12.1,9.7e-07,3.7e-07,5.3e-06,7.3e-06,4.7e-04,2008-09-28,2021-11-07
54199834,"       (2010 US129)",,,,"JPL 3",2459600.5,0.0922,5.151,4.676,3.24,51.89,5.63,4.27e+03,11.7,3.1e-07,3.0e-07,1.7e-06,2.2e-05,3.8e-04,2001-01-21,2021-11-06
54203822,"       (2010 UM130)",,,,"JPL 2",2459600.5,0.0514,5.115,4.852,7.54,328.10,5.38,4.23e+03,11.6,1.8e-07,3.3e-07,1.1e-06,9.1e-06,4.1e-04,2009-09-26,2021-11-01
54205526,"       (2010 UR130)",,,,"JPL 5",2459600.5,0.1508,5.205,4.420,21.75,26.48,5.99,4.34e+03,11.9,3.9e-07,7.7e-07,2.6e-06,1.9e-05,9.6e-04,2010-10-29,2021-11-25
54209230,"       (2010 UZ130)",,,,"JPL 2",2459600.5,0.0941,5.126,4.643,18.19,231.13,5.61,4.24e+03,11.6,5.0e-07,4.1e-07,2.8e-06,2.6e-05,5.1e-04,2010-10-17,2021-11-07
54212747,"       (2010 UN131)",,,,"JPL 2",2459600.5,0.1131,5.254,4.660,7.09,122.84,5.85,4.4e+03,12,2.0e-07,5.6e-07,1.5e-06,2.1e-05,7.0e-04,2010-10-30,2021-10-07
54213330,"       (2010 UA132)",,,,"JPL 3",2459600.5,0.0916,5.147,4.676,14.26,224.54,5.62,4.27e+03,11.7,3.7e-07,2.8e-07,2.1e-06,1.8e-05,3.4e-04,2001-02-20,2021-11-30
54255882,"       (2010 UF135)",,,,"JPL 1",2459600.5,0.1132,5.185,4.598,53.85,14.04,5.77,4.31e+03,11.8,2.1e-05,1.7e-05,9.9e-05,1.4e-04,2.1e-02,2010-10-28,2021-11-12
54263075,"       (2010 UL135)",,,,"JPL 2",2459600.5,0.1429,5.164,4.426,16.68,17.92,5.90,4.29e+03,11.7,6.5e-07,4.2e-07,3.6e-06,6.4e-05,5.2e-04,2009-09-27,2021-10-30
54203824,"       (2010 VZ5)",,,,"JPL 3",2459600.5,0.0588,5.145,4.842,7.71,298.51,5.45,4.26e+03,11.7,2.0e-07,3.4e-07,1.3e-06,1.5e-05,4.3e-04,2002-02-08,2021-11-01
3552170,"       (2010 VX23)",11.855,,,"JPL 38",2459600.5,0.0094,5.238,5.189,30.50,221.61,5.29,4.38e+03,12,7.7e-08,2.1e-07,5.7e-07,5.4e-06,2.6e-04,1998-12-24,2022-01-19
54234980,"       (2010 VL33)",,,,"JPL 3",2459600.5,0.1075,5.182,4.625,8.31,16.30,5.74,4.31e+03,11.8,1.2e-06,1.2e-05,1.7e-05,1.9e-05,1.5e-02,2010-11-03,2021-10-06
3552182,"       (2010 VC52)",,,,"JPL 11",2459600.5,0.0963,5.149,4.653,23.94,26.51,5.64,4.27e+03,11.7,2.2e-07,3.2e-07,1.4e-06,2.7e-05,3.9e-04,2010-11-03,2021-11-27
3552183,"       (2010 VT52)",,,,4,2459600.5,0.0945,5.198,4.707,6.22,16.34,5.69,4.33e+03,11.9,2.3e-03,5.1e-03,7.2e-03,1.2e-02,6.4e+00,2010-11-03,2010-12-12
3552184,"       (2010 VV52)",,,,"JPL 11",2459600.5,0.0745,5.176,4.790,8.43,332.06,5.56,4.3e+03,11.8,1.6e-07,3.4e-07,1.1e-06,9.8e-06,4.2e-04,2010-11-03,2021-11-09
3551815,"       (2010 VA53)",,,,"JPL 9",2459600.5,0.1021,5.134,4.610,20.03,5.06,5.66,4.25e+03,11.6,1.2e-06,4.0e-07,6.2e-06,1.8e-05,4.9e-04,2010-10-30,2021-11-25
54155790,"       (2010 VS56)",,,,"JPL 10",2459600.5,0.1028,5.151,4.621,22.61,186.94,5.68,4.27e+03,11.7,5.6e-07,2.7e-07,2.9e-06,2.2e-05,3.4e-04,1998-10-19,2021-11-28
54225070,"       (2010 VZ56)",,,,"JPL 1",2459600.5,0.1197,5.199,4.577,12.08,11.47,5.82,4.33e+03,11.9,2.3e-07,4.1e-07,1.5e-06,1.6e-05,5.1e-04,2010-11-03,2021-11-27
54200621,"       (2010 VS64)",,,,"JPL 4",2459600.5,0.0313,5.25,5.086,13.69,56.55,5.41,4.39e+03,12,1.2e-07,4.2e-07,3.9e-07,1.5e-05,5.3e-04,2009-10-14,2021-10-31
54179038,"       (2010 VB66)",,,,"JPL 5",2459600.5,0.0334,5.063,4.894,8.28,281.78,5.23,4.16e+03,11.4,1.3e-07,4.1e-07,9.7e-07,1.9e-05,5.0e-04,2010-11-01,2021-11-06
3552206,"       (2010 VU82)",14.548,,,"JPL 23",2459600.5,0.0511,5.169,4.905,35.87,343.35,5.43,4.29e+03,11.8,2.5e-07,2.6e-07,1.5e-06,1.6e-05,3.3e-04,2002-03-21,2022-01-17
54217278,"       (2010 VD96)",,,,"JPL 1",2459600.5,0.1608,5.212,4.374,22.60,215.65,6.05,4.35e+03,11.9,9.2e-06,3.5e-06,5.1e-05,3.2e-05,4.4e-03,2010-11-08,2021-11-08
54165844,"       (2010 VH109)",,,,"JPL 4",2459600.5,0.0577,5.216,4.914,7.36,310.46,5.52,4.35e+03,11.9,1.0e-07,3.9e-07,7.3e-07,1.6e-05,4.8e-04,2008-09-04,2021-10-30
3556741,"       (2010 VH119)",,,,"JPL 6",2459600.5,0.0988,5.115,4.610,23.11,16.21,5.62,4.23e+03,11.6,1.0e-05,1.7e-06,5.4e-05,3.6e-05,2.1e-03,2010-11-08,2021-11-10
3552917,"       (2010 VZ120)",,,,"JPL 5",2459600.5,0.1266,5.187,4.530,7.90,334.53,5.84,4.31e+03,11.8,7.0e-07,3.2e-07,3.8e-06,1.2e-05,4.0e-04,2009-10-22,2021-11-09
54213333,"       (2010 VE122)",,,,"JPL 2",2459600.5,0.0915,5.136,4.666,7.07,80.17,5.61,4.25e+03,11.6,4.3e-07,7.1e-07,2.6e-06,5.3e-05,8.8e-04,2010-11-08,2021-10-28
54053740,"       (2010 VN122)",,,,"JPL 13",2459600.5,0.1480,5.161,4.397,25.65,184.89,5.92,4.28e+03,11.7,2.3e-07,2.9e-07,1.3e-06,8.8e-06,3.6e-04,2010-11-08,2022-01-06
3942952,"       (2010 VF136)",,,,8,2459600.5,0.0927,5.151,4.673,8.87,302.81,5.63,4.27e+03,11.7,1.6e-07,3.4e-07,1.1e-06,1.6e-05,4.2e-04,2009-09-27,2021-10-03
54216222,"       (2010 VH142)",,,,"JPL 6",2459600.5,0.1242,5.221,4.572,8.32,249.02,5.87,4.36e+03,11.9,1.6e-07,4.2e-07,1.1e-06,1.8e-05,5.2e-04,2010-11-06,2021-10-30
54229509,"       (2010 VP142)",,,,"JPL 2",2459600.5,0.0785,5.131,4.728,8.66,312.88,5.53,4.24e+03,11.6,1.7e-07,3.8e-07,1.1e-06,9.6e-06,4.7e-04,2010-11-06,2021-11-06
